col,row,plot_number,tree_no,plot_id,Phy_zone,X_tree_and_climber_position,forest_stand,bearing,distance,distance_unit_name,species,species_name,Species_Name,dbh,quality_class,crown_class,lopping,sample_tree_type,height,crown_height,base_tree_height,base_crown_height,base_slope,age,radial_growth,height_m,remarks,diameter_p
117,29,4,24,117-29-4,1,24,1,330,13.6,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,34,1,1,0,1,25.9,7.6,0,0,NA,0,0,25.9,--,34
117,29,4,25,117-29-4,1,25,1,348,10.9,m,6615,Shorea robusta,Shorea robusta,51.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.8
117,29,6,1,117-29-6,1,1,1,22,6.1,m,6660,Terminalia alata,Terminalia tomentosa,22.8,1,2,0,1,19.6,9.1,1.2,0,0,0,0,19.6,--,22.8
117,29,6,2,117-29-6,1,2,1,34,5.8,m,6246,Desmodium oojenense,Desmodium oojenense,31.9,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.9
117,29,6,3,117-29-6,1,3,1,50,13.2,m,6660,Terminalia alata,Terminalia tomentosa,20.8,2,1,0,4,18.9,10.7,1,0,0,0,0,18.9,--,20.8
117,29,6,4,117-29-6,1,4,1,75,12,m,6113,Anogeissus latifolius,Anogeissus latifolia,38,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38
117,29,6,5,117-29-6,1,5,1,100,9.1,m,6615,Shorea robusta,Shorea robusta,71.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,71.9
117,29,6,6,117-29-6,1,6,1,128,7.9,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,19.3,3,2,0,4,15.6,9.6,3,0,0,0,0,15.9,--,19.3
117,29,6,7,117-29-6,1,7,1,140,3.9,m,6113,Anogeissus latifolius,Anogeissus latifolia,32.9,2,1,0,2,26.2,12.5,2,0,0,0,0,26.3,--,32.9
117,29,6,8,117-29-6,1,8,1,149,6.1,m,6246,Desmodium oojenense,Desmodium oojenense,19,2,2,0,1,17.6,9,0.9,0,0,0,0,17.6,--,19
117,29,6,9,117-29-6,1,9,1,173,6.7,m,6615,Shorea robusta,Shorea robusta,45.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.8
117,29,6,10,117-29-6,1,10,1,183,2.1,m,6611,Semecarpus anacardium,Semecarpus anacardium,6.5,3,6,0,3,1.8,0,0,0,NA,0,0,1.8,--,6.5
117,29,6,11,117-29-6,1,11,1,202,14.3,m,6615,Shorea robusta,Shorea robusta,61.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,61.3
117,29,6,12,117-29-6,1,12,1,218,19.2,m,6615,Shorea robusta,Shorea robusta,38.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.3
117,29,6,14,117-29-6,1,14,1,229,3.2,m,6250,Dillenia pentagyna,Dillenia pentagyna,15,2,2,0,2,11.1,5.6,0,0,NA,0,0,11.1,--,15
117,29,6,15,117-29-6,1,15,1,251,11.1,m,6662,Terminalia bellirica,Terminalia bellirica,24.7,1,1,0,2,22.5,15.7,0,0,NA,0,0,22.5,dbh at 1.5,24.7
117,29,6,16,117-29-6,1,16,1,285,15.4,m,6615,Shorea robusta,Shorea robusta,56.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.6
117,29,6,17,117-29-6,1,17,1,297,11.7,m,6113,Anogeissus latifolius,Anogeissus latifolia,30.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,30.9
117,29,6,19,117-29-6,1,19,1,317,5.6,m,6615,Shorea robusta,Shorea robusta,56.8,1,1,0,1,29.5,10.9,0,0,NA,0,0,29.5,--,56.8
117,29,6,23,117-29-6,1,23,1,337,7.3,m,6651,Syzygium cumini,Eugenia jambolana,23.4,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.4
117,29,6,24,117-29-6,1,24,1,37,19.9,m,6651,Syzygium cumini,Eugenia jambolana,38,3,1,0,2,20.4,5.9,4,4,0,0,0,20.8,--,38
118,29,1,1,118-29-1,101,1,1,37,11.5,m,6615,Shorea robusta,Shorea robusta,57,2,1,0,1,24.2,6.8,6.4,0.9,0,0,0,25,--,57
118,29,1,2,118-29-1,101,2,1,55,16.5,m,6615,Shorea robusta,Shorea robusta,62.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,62.2
118,29,1,3,118-29-1,101,3,1,57,1.5,m,6249,Dillenia indica,OTHERS-1,33.1,3,1,0,2,15.9,2.4,7.1,0,0,0,0,17.4,--,33.1
118,29,1,4,118-29-1,101,4,1,61,10.3,m,6615,Shorea robusta,Shorea robusta,48.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,48.8
118,29,1,5,118-29-1,101,5,1,71,15.2,m,6147,Buchanania latifolia,Buchanania latifolia,33.9,3,1,0,2,18.6,10.5,3,2,0,0,0,18.8,--,33.9
118,29,1,6,118-29-1,101,6,1,91,2,m,6615,Shorea robusta,Shorea robusta,64.4,2,1,0,1,22.7,9,1.8,1.1,0,0,0,22.8,--,64.4
118,29,1,7,118-29-1,101,7,1,99,5.2,m,6611,Semecarpus anacardium,Semecarpus anacardium,12.8,3,3,0,2,7.9,5,1.4,0.3,0,0,0,8,dbh at 1.4,12.8
118,29,1,8,118-29-1,101,8,1,105,8.7,m,6615,Shorea robusta,Shorea robusta,49.4,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.4
118,29,1,10,118-29-1,101,10,1,162,14,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,22.5,2,2,0,2,12.5,7.6,2.7,0,0,0,0,12.8,--,22.5
118,29,1,12,118-29-1,101,12,1,173,12,m,6615,Shorea robusta,Shorea robusta,63.3,1,1,0,1,29.9,15.7,1.2,0,0,0,0,29.9,dbh with climber,63.3
118,29,1,13,118-29-1,101,13,1,177,16.5,m,6615,Shorea robusta,Shorea robusta,49.5,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.5
118,29,1,14,118-29-1,101,14,1,196,18.5,m,6615,Shorea robusta,Shorea robusta,32.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.5
118,29,1,15,118-29-1,101,15,1,203,8.3,m,6660,Terminalia alata,Terminalia tomentosa,20.6,2,2,0,4,17.6,6,0,0,NA,0,0,17.6,--,20.6
118,29,1,16,118-29-1,101,16,1,282,2.7,m,6170,Casearia graveolens,OTHERS-1,7.9,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,7.9
118,29,1,18,118-29-1,101,18,1,312,12,m,6615,Shorea robusta,Shorea robusta,49.8,1,1,0,1,24.3,9.5,2.3,0,0,0,0,24.4,--,49.8
118,29,1,19,118-29-1,101,19,1,340,2.9,m,6170,Casearia graveolens,OTHERS-1,8.1,2,3,0,2,7.8,4.9,0,0,NA,0,0,7.8,--,8.1
118,29,3,1,118-29-3,101,1,1,14,18.5,m,6615,Shorea robusta,Shorea robusta,40.3,2,1,0,1,23.5,2.5,2.5,0,0,0,0,23.6,--,40.3
118,29,3,2,118-29-3,101,2,1,41,6.4,m,6615,Shorea robusta,Shorea robusta,65.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.2
118,29,3,3,118-29-3,101,3,1,68,4.9,m,6660,Terminalia alata,Terminalia tomentosa,45.6,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.6
118,29,3,4,118-29-3,101,4,1,133,14.9,m,6615,Shorea robusta,Shorea robusta,20.9,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,20.9
118,29,3,5,118-29-3,101,5,1,135,10.9,m,6615,Shorea robusta,Shorea robusta,32,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32
118,29,3,6,118-29-3,101,6,1,138,15.4,m,6615,Shorea robusta,Shorea robusta,43.9,2,1,0,1,24.6,14.6,6.5,4.9,0,0,0,25.4,--,43.9
118,29,3,7,118-29-3,101,7,1,141,17.7,m,6615,Shorea robusta,Shorea robusta,46.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,46.5
118,29,3,8,118-29-3,101,8,1,145,12.3,m,6113,Anogeissus latifolius,Anogeissus latifolia,45.4,1,1,0,2,29.6,11.6,1.3,0.3,0,0,0,29.6,--,45.4
118,29,3,9,118-29-3,101,9,1,174,15.1,m,6615,Shorea robusta,Shorea robusta,45.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.9
118,29,3,10,118-29-3,101,10,1,184,13.3,m,6615,Shorea robusta,Shorea robusta,35.3,3,6,0,3,15.5,6.3,4,1.2,0,0,0,16,--,35.3
118,29,3,12,118-29-3,101,12,1,196,10.6,m,6615,Shorea robusta,Shorea robusta,25.8,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.8
118,29,3,13,118-29-3,101,13,1,197,13.4,m,6615,Shorea robusta,Shorea robusta,32,2,2,0,1,13.7,8.2,6,0,0,0,0,15,--,32
118,29,3,15,118-29-3,101,15,1,213,12.5,m,6246,Desmodium oojenense,Desmodium oojenense,20.6,3,3,0,2,6.4,2.6,2,2,0,0,0,6.7,--,20.6
118,29,3,16,118-29-3,101,16,1,243,17,m,6615,Shorea robusta,Shorea robusta,38.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.1
118,29,3,17,118-29-3,101,17,1,245,12.6,m,6615,Shorea robusta,Shorea robusta,29.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,29.2
118,29,3,20,118-29-3,101,20,1,287,15.8,m,6615,Shorea robusta,Shorea robusta,63,1,1,0,1,29,9.8,7.9,2.4,0,0,0,30.1,--,63
118,29,3,21,118-29-3,101,21,1,296,15.4,m,6660,Terminalia alata,Terminalia tomentosa,53,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,53
118,29,3,23,118-29-3,101,23,1,324,16,m,6660,Terminalia alata,Terminalia tomentosa,32.8,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.8
118,29,3,24,118-29-3,101,24,1,326,17.5,m,6660,Terminalia alata,Terminalia tomentosa,43,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,DBH WITH CLIMBER,43
118,29,3,25,118-29-3,101,25,1,342,5.7,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,17,3,2,0,2,13.5,6.2,2.3,0.9,0,0,0,13.7,--,17
118,29,3,26,118-29-3,101,26,1,350,11.9,m,6660,Terminalia alata,Terminalia tomentosa,24.2,2,2,0,1,22.5,8.4,0.2,0.2,0,0,0,22.5,--,24.2
118,29,4,1,118-29-4,101,1,1,13,19.3,m,6660,Terminalia alata,Terminalia tomentosa,30.8,1,1,0,1,21.7,7.3,3.4,0,0,0,0,22,--,30.8
118,29,4,2,118-29-4,101,2,1,19,4.5,m,6446,Miliusa velutina,Miliusa velutina,20.9,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,debarked,20.9
118,29,4,3,118-29-4,101,3,1,35,8,m,6615,Shorea robusta,Shorea robusta,67.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,67.5
118,29,4,4,118-29-4,101,4,1,79,7.2,m,6113,Anogeissus latifolius,Anogeissus latifolia,13.8,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,13.8
118,29,4,5,118-29-4,101,5,1,80,12.9,m,6660,Terminalia alata,Terminalia tomentosa,35.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.2
118,29,4,8,118-29-4,101,8,1,126,7,m,6446,Miliusa velutina,Miliusa velutina,14.5,2,1,0,1,10.7,3,0,0,NA,0,0,10.7,--,14.5
118,29,4,10,118-29-4,101,10,1,143,11.9,m,6591,Rhus wallichii,Rhus spp,21.9,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.9
118,29,4,11,118-29-4,101,11,1,161,7.3,m,6249,Dillenia indica,OTHERS-1,10.5,2,1,0,4,9.4,2.7,0,0,NA,0,0,9.4,--,10.5
118,29,4,12,118-29-4,101,12,1,182,8.9,m,6446,Miliusa velutina,Miliusa velutina,19.8,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1.15,19.8
118,29,4,13,118-29-4,101,13,1,196,8.6,m,6615,Shorea robusta,Shorea robusta,51.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.4
118,29,4,14,118-29-4,101,14,1,214,9.5,m,6249,Dillenia indica,OTHERS-1,20.2,2,1,0,4,15.7,5,0,0,NA,0,0,15.7,--,20.2
118,29,4,16,118-29-4,101,16,1,257,12.3,m,6446,Miliusa velutina,Miliusa velutina,28.4,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28.4
118,29,4,17,118-29-4,101,17,1,262,7.4,m,6591,Rhus wallichii,Rhus spp,13.7,3,6,0,3,1.5,0,0,0,NA,0,0,1.5,--,13.7
118,29,4,18,118-29-4,101,18,1,266,10.3,m,6446,Miliusa velutina,Miliusa velutina,21.2,2,1,0,4,20.2,7.5,0,0,NA,0,0,20.2,--,21.2
118,29,4,19,118-29-4,101,19,1,269,5.1,m,6113,Anogeissus latifolius,Anogeissus latifolia,20.3,2,1,0,2,17.6,8.7,0,0,NA,0,0,17.6,--,20.3
118,29,4,20,118-29-4,101,20,1,272,1.3,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,9,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,9
118,29,4,21,118-29-4,101,21,1,310,7.3,m,6265,Dysoxylum gobara,Dysoxylum gobara,22.5,3,1,0,2,10.2,3.7,1.2,0,0,0,0,10.3,debarked,22.5
118,29,4,22,118-29-4,101,22,1,340,8.3,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,25.4,1,1,0,2,17.6,7.3,1,0,0,0,0,17.6,--,25.4
118,29,4,23,118-29-4,101,23,1,357,18.3,m,6615,Shorea robusta,Shorea robusta,40.8,2,1,0,2,24.8,13.8,0.5,0,0,0,0,24.8,--,40.8
118,29,6,1,118-29-6,101,1,1,9,12.9,m,6113,Anogeissus latifolius,Anogeissus latifolia,48.3,2,1,0,1,28.8,10.3,2.8,0.2,0,0,0,28.9,--,48.3
118,29,6,2,118-29-6,101,2,1,20,11.7,m,6660,Terminalia alata,Terminalia tomentosa,44,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,44
118,29,6,3,118-29-6,101,3,1,26,19.3,m,6114,Anthocephalus chinensis,OTHERS-1,29.7,3,1,0,3,14.8,7.9,0.4,0.4,0,0,0,14.8,--,29.7
118,29,6,5,118-29-6,101,5,1,35,7.6,m,6370,Lannea coromandelica,Lannea coromandelica,18,3,2,0,2,12.6,5.8,0,0,NA,0,0,12.6,--,18
118,29,6,7,118-29-6,101,7,1,67,18.3,m,6660,Terminalia alata,Terminalia tomentosa,61.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,61.7
118,29,6,8,118-29-6,101,8,1,77,16.6,m,6615,Shorea robusta,Shorea robusta,95.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,95.1
118,29,6,9,118-29-6,101,9,1,104,15.2,m,6662,Terminalia bellirica,Terminalia bellirica,58.5,1,6,0,3,20.6,12.5,3.4,0,0,0,0,20.9,--,58.5
118,29,6,10,118-29-6,101,10,1,107,7,m,6370,Lannea coromandelica,Lannea coromandelica,22.9,3,1,0,1,16.3,3.1,0.3,0,0,0,0,16.3,--,22.9
118,29,6,11,118-29-6,101,11,1,122,7.9,m,6660,Terminalia alata,Terminalia tomentosa,22.3,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.3
118,29,6,13,118-29-6,101,13,1,137,6.4,m,6662,Terminalia bellirica,Terminalia bellirica,47.2,1,2,0,2,28.4,16.8,2.5,0.9,0,0,0,28.5,--,47.2
118,29,6,14,118-29-6,101,14,1,142,5,m,6662,Terminalia bellirica,Terminalia bellirica,21.1,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.1
118,29,6,16,118-29-6,101,16,1,184,15.1,m,6615,Shorea robusta,Shorea robusta,63.8,1,1,0,1,26.3,14.8,3.8,2.6,0,0,0,26.6,--,63.8
118,29,6,17,118-29-6,101,17,1,187,1.5,m,6615,Shorea robusta,Shorea robusta,18.5,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,18.5
118,29,6,18,118-29-6,101,18,1,190,7.2,m,6113,Anogeissus latifolius,Anogeissus latifolia,47,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47
118,29,6,19,118-29-6,101,19,1,202,7.6,m,6246,Desmodium oojenense,Desmodium oojenense,23.4,3,2,0,2,16.3,10.6,1.2,0,0,0,0,16.3,--,23.4
118,29,6,20,118-29-6,101,20,1,205,2.7,m,6103,Albizia odoratissima,Albizia spp.,9.2,3,3,0,2,7.9,4.4,0,0,NA,0,0,7.9,--,9.2
118,29,6,21,118-29-6,101,21,1,205,4.7,m,6615,Shorea robusta,Shorea robusta,54.2,1,1,0,1,26.7,13.9,2.3,0.1,0,0,0,26.8,--,54.2
118,29,6,22,118-29-6,101,22,1,230,14,m,6660,Terminalia alata,Terminalia tomentosa,36.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.6
118,29,6,24,118-29-6,101,24,1,253,5.5,m,6089,Adina cordifolia,Adina cordifolia,24.1,3,2,0,2,20.2,11.9,2.8,0.5,0,0,0,20.4,--,24.1
118,29,6,25,118-29-6,101,25,1,271,0.5,m,6249,Dillenia indica,OTHERS-1,7.3,3,3,0,2,6.5,1.5,0.5,0,0,0,0,6.5,--,7.3
118,29,6,26,118-29-6,101,26,1,275,8.9,m,6246,Desmodium oojenense,Desmodium oojenense,23.8,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1.8,23.8
118,29,6,27,118-29-6,101,27,1,276,7.9,m,6615,Shorea robusta,Shorea robusta,57.4,2,1,0,1,24.6,10.2,3.8,3.6,0,0,0,24.9,dbh at 1.6,57.4
118,29,6,28,118-29-6,101,28,1,284,11.1,m,6615,Shorea robusta,Shorea robusta,57.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.5
118,29,6,29,118-29-6,101,29,1,297,6,m,6615,Shorea robusta,Shorea robusta,18.3,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,18.3
118,29,6,30,118-29-6,101,30,1,316,13.6,m,6246,Desmodium oojenense,Desmodium oojenense,35.7,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.7
118,29,6,32,118-29-6,101,32,1,319,7.5,m,6662,Terminalia bellirica,Terminalia bellirica,35.4,2,1,0,2,21.8,10.6,0.6,0.3,0,0,0,21.8,--,35.4
119,29,1,1,119-29-1,1,1,1,5,2.2,m,6507,Phyllanthus emblica,Phyllanthus emblica,10.7,1,1,0,1,11.5,3.7,0,0,NA,0,0,11.5,--,10.7
119,29,1,2,119-29-1,1,2,1,36,7.4,m,6250,Dillenia pentagyna,Dillenia pentagyna,15.9,3,2,0,2,5.6,2.3,4.7,1.8,0,0,0,7.3,--,15.9
119,29,1,3,119-29-1,1,3,1,64,7.7,m,6147,Buchanania latifolia,Buchanania latifolia,30.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,30.6
119,29,1,5,119-29-1,1,5,1,72,12.6,m,6662,Terminalia bellirica,Terminalia bellirica,20.7,1,1,0,4,16.2,7.8,0,0,NA,0,0,16.2,--,20.7
119,29,1,6,119-29-1,1,6,1,106,14.9,m,6615,Shorea robusta,Shorea robusta,57.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.9
119,29,1,8,119-29-1,1,8,1,116,15.8,m,6615,Shorea robusta,Shorea robusta,58.9,1,1,0,2,22.2,10.3,5.7,5.7,0,0,0,22.9,--,58.9
119,29,1,9,119-29-1,1,9,1,136,10.5,m,6615,Shorea robusta,Shorea robusta,51.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.7
119,29,1,10,119-29-1,1,10,1,143,12.3,m,6615,Shorea robusta,Shorea robusta,38.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.9
119,29,1,11,119-29-1,1,11,1,151,9.7,m,6147,Buchanania latifolia,Buchanania latifolia,32.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.4
119,29,1,12,119-29-1,1,12,1,160,5.5,m,6591,Rhus wallichii,Rhus spp,12.7,3,3,0,4,6.3,2.1,0,0,NA,0,0,6.3,DBH at 1.1,12.7
119,29,1,13,119-29-1,1,13,1,181,12.2,m,6615,Shorea robusta,Shorea robusta,35,2,2,0,1,18,5.7,4,4,0,0,0,18.4,--,35
119,29,1,15,119-29-1,1,15,1,195,6.4,m,6615,Shorea robusta,Shorea robusta,57.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,debark,57.7
119,29,1,16,119-29-1,1,16,1,197,9.6,m,6615,Shorea robusta,Shorea robusta,45.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.5
119,29,1,17,119-29-1,1,17,1,211,18.8,m,6113,Anogeissus latifolius,Anogeissus latifolia,39.3,1,1,0,2,32.2,13.4,0,0,NA,0,0,32.2,--,39.3
119,29,1,18,119-29-1,1,18,1,226,15.9,m,6615,Shorea robusta,Shorea robusta,32.6,2,1,0,4,22.3,10.4,0,0,NA,0,0,22.3,--,32.6
119,29,1,20,119-29-1,1,20,1,290,11.3,m,6147,Buchanania latifolia,Buchanania latifolia,20.5,1,2,0,2,15.8,8.8,5,0,0,0,0,16.6,living tree,20.5
119,29,1,21,119-29-1,1,21,1,300,14.2,m,6660,Terminalia alata,Terminalia tomentosa,36.3,1,1,0,1,16.8,7.7,0,0,NA,0,0,16.8,--,36.3
119,29,1,22,119-29-1,1,22,1,319,4.7,m,6660,Terminalia alata,Terminalia tomentosa,23.8,2,1,0,2,14.3,7.1,4,0,0,0,0,14.8,--,23.8
119,29,3,1,119-29-3,1,1,1,4,3.9,m,6615,Shorea robusta,Shorea robusta,10.7,1,2,0,1,11.8,4.5,0,0,NA,0,0,11.8,--,10.7
119,29,3,4,119-29-3,1,4,1,11,12.4,m,6615,Shorea robusta,Shorea robusta,39.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,39.1
119,29,3,5,119-29-3,1,5,1,16,7.2,m,6615,Shorea robusta,Shorea robusta,23.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.3
119,29,3,6,119-29-3,1,6,1,25,7.9,m,6235,Dalbergia latifolia,Dalbergia latifolia,14.1,2,2,0,2,11.8,4.6,0,0,NA,0,0,11.8,--,14.1
119,29,3,8,119-29-3,1,8,1,87,2.4,m,6465,Neolitsea umbrosa,OTHERS-1,15.6,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,15.6
119,29,3,9,119-29-3,1,9,1,90,10.8,m,6113,Anogeissus latifolius,Anogeissus latifolia,50.1,1,1,0,2,30.8,8.5,0,0,NA,0,0,30.8,--,50.1
119,29,3,10,119-29-3,1,10,1,109,6.1,m,6615,Shorea robusta,Shorea robusta,15.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,15.8
119,29,3,12,119-29-3,1,12,1,145,0.7,m,6615,Shorea robusta,Shorea robusta,29,1,1,0,1,21,4.2,0,0,NA,0,0,21,--,29
119,29,3,13,119-29-3,1,13,1,147,17.3,m,6615,Shorea robusta,Shorea robusta,42.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.4
119,29,3,16,119-29-3,1,16,1,161,4.8,m,6250,Dillenia pentagyna,Dillenia pentagyna,10.1,2,2,0,4,7.5,2.4,0,0,NA,0,0,7.5,--,10.1
119,29,3,17,119-29-3,1,17,1,161,4.8,m,6250,Dillenia pentagyna,Dillenia pentagyna,30.8,2,1,0,2,16.9,6.4,0,0,NA,0,0,16.9,--,30.8
119,29,3,18,119-29-3,1,18,1,191,19.9,m,6615,Shorea robusta,Shorea robusta,43.2,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,43.2
119,29,3,20,119-29-3,1,20,1,236,11.2,m,6615,Shorea robusta,Shorea robusta,24,1,1,0,4,16.5,9.4,0,0,NA,0,0,16.5,--,24
119,29,3,21,119-29-3,1,21,1,258,7.5,m,6615,Shorea robusta,Shorea robusta,54.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,54.6
119,29,3,23,119-29-3,1,23,1,266,11.3,m,6615,Shorea robusta,Shorea robusta,24.2,1,1,0,1,17.8,8.2,0,0,NA,0,0,17.8,--,24.2
119,29,3,25,119-29-3,1,25,1,296,5.7,m,6615,Shorea robusta,Shorea robusta,10.6,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,10.6
119,29,3,27,119-29-3,1,27,1,306,12.9,m,6660,Terminalia alata,Terminalia tomentosa,23.9,2,1,0,2,16.7,6.4,0,0,NA,0,0,16.7,--,23.9
119,29,3,28,119-29-3,1,28,1,317,7.2,m,6615,Shorea robusta,Shorea robusta,18,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,18
119,29,3,29,119-29-3,1,29,1,337,5.5,m,6615,Shorea robusta,Shorea robusta,13.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,13.8
119,29,3,30,119-29-3,1,30,1,340,5.8,m,6465,Neolitsea umbrosa,OTHERS-1,19.8,3,1,0,2,18.1,7.5,0,0,NA,0,0,18.1,--,19.8
119,29,3,31,119-29-3,1,31,1,351,7.1,m,6615,Shorea robusta,Shorea robusta,13.8,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,13.8
119,29,4,1,119-29-4,1,1,1,15,4.9,m,6660,Terminalia alata,Terminalia tomentosa,33.8,1,2,0,1,18.2,10.8,6.7,5.8,0,0,0,19.4,--,33.8
119,29,4,2,119-29-4,1,2,1,17,17.9,m,6615,Shorea robusta,Shorea robusta,76.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,76.2
119,29,4,3,119-29-4,1,3,1,30,7.5,m,6250,Dillenia pentagyna,Dillenia pentagyna,10.7,2,2,0,4,9.2,2.8,0,0,NA,0,0,9.2,--,10.7
119,29,4,4,119-29-4,1,4,1,32,3.9,m,6250,Dillenia pentagyna,Dillenia pentagyna,5.3,2,2,0,4,5.7,2.7,0,0,NA,0,0,5.7,--,5.3
119,29,4,5,119-29-4,1,5,1,43,10.5,m,6615,Shorea robusta,Shorea robusta,51.7,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.7
119,29,4,6,119-29-4,1,6,1,80,16.4,m,6660,Terminalia alata,Terminalia tomentosa,31.5,1,1,0,5,19.5,5.3,0,0,NA,0,0,19.5,--,31.5
119,29,4,7,119-29-4,1,7,1,90,2.2,m,6615,Shorea robusta,Shorea robusta,44.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,44.8
119,29,4,9,119-29-4,1,9,1,186,18.5,m,6615,Shorea robusta,Shorea robusta,45.3,2,2,0,1,13,4.7,10.2,3.4,0,0,0,16.5,--,45.3
119,29,4,10,119-29-4,1,10,1,192,3.1,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,10.9,2,2,0,2,10.2,4.1,0,0,NA,0,0,10.2,--,10.9
119,29,4,11,119-29-4,1,11,1,230,2.1,m,6651,Syzygium cumini,Eugenia jambolana,32.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.2
119,29,4,12,119-29-4,1,12,1,238,8.1,m,6651,Syzygium cumini,Eugenia jambolana,25.2,3,2,0,2,11.1,5.4,4.8,1.7,0,0,0,12.1,--,25.2
119,29,4,13,119-29-4,1,13,1,269,15.2,m,6615,Shorea robusta,Shorea robusta,51.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.7
