Plot_id,No_trees_ha,BA_sqm_ha,Volume_final_cum_ha,stem_ton_ha,Total_biom_ad_ton_ha,Total_biom_od_ton_ha,carbon_ton_ha,Mean_Diameter2022,Mean_HT_2022
29-68-1,669.1700000000001,25.571900538772844,232.29096324865452,199.1394009374568,283.1050363859878,257.36821489635247,120.96306100128567,32.50476190476191,16.94047619047619
29-68-2,341.14,28.974166442241188,263.50363709551334,215.63229095322066,304.1489242185894,276.49902201689946,129.95454034794273,37.9375,18.357916666666668
29-68-3,236.35,21.35006658598111,213.29557503222185,186.25808328775807,257.76490568547587,234.3317324413417,110.13591424743059,36.52105263157895,20.40105263157895
29-68-4,247.85,22.79151996181209,228.11337977880808,194.12486732909247,272.93456704403854,248.12233367639868,116.61749682790737,36.60909090909091,20.556818181818183
29-68-5,196.34,27.786786591959782,301.26965337933296,259.1128064851974,366.27389878301517,332.9762716209229,156.49884766183374,42.815,22.691499999999998
29-68-6,569.0,19.223646218976914,196.27671237648192,171.5101423507923,244.2582053141407,222.05291392194607,104.36486954331464,39.53076923076923,20.08153846153846
3-76-3,142.39000000000001,12.844888181195948,90.1747875275817,69.7602731582095,99.08264579154643,90.07513253776948,42.33531229275165,34.56428571428571,15.642857142857142
3-76-4,233.91,11.740175823009986,73.01276012863804,49.5138685348272,72.12424692002723,65.56749720002475,30.81672368401163,29.186666666666667,12.599333333333334
3-76-6,433.95,21.140813306736305,166.81639009560826,120.89964705646422,174.73037351816973,158.84579410742703,74.6575232304907,37.18571428571429,15.323571428571428
30-64-3,1063.97,25.32978016065961,166.25977346244247,106.60675871894739,155.30160605531302,141.18327823210274,66.35614076908828,27.77,14.165
30-69-1,415.43,28.547231399069034,246.61389392136758,216.13897225878566,300.98798453064927,273.6254404824084,128.60395702673193,33.70645161290323,18.143870967741936
30-69-2,269.96,25.28642770571251,231.24482323107975,202.859448263675,286.03062475621823,260.0278406874711,122.2130851231114,37.24166666666667,19.520833333333332
30-69-3,15.92,4.100072905830027,42.75353936982853,40.615862401337104,58.66007854360879,53.32734413055344,25.063851741360118,57.2,26.34
30-69-5,538.5,14.975755849592417,131.12554594702655,101.0186067426702,185.2541803738453,168.41289124895025,79.15405888700661,31.86,18.096666666666668
30-69-6,394.87,25.033964819738557,208.6091994350824,177.12649598349466,246.46232015610636,224.0566546873694,105.30662770306361,31.389655172413793,16.443793103448275
31-59-1,456.73,29.53534768496533,232.35475993330908,194.578050624006,281.05381076069887,255.50346432790803,120.08662823411677,38.847368421052636,15.149473684210525
31-59-3,73.62,15.694818247383743,174.06602559706377,146.8674053552553,209.5640631934471,190.51278472131554,89.54100881901829,69.525,22.6425
31-59-4,200.3,10.112692629789642,63.738671646118355,30.091480304873834,43.60965240953194,39.645138554119946,18.633215120436372,29.21,12.417
31-59-6,503.36,24.598383069004168,223.42740663156468,190.4731763892975,272.0684467888369,247.33495162621534,116.2474272643212,41.92307692307692,15.977692307692308
31-62-1,1470.04,28.031706686760064,218.6931342041721,190.64236557367403,247.83655728348208,225.30596116680186,105.89380174839687,23.013333333333332,14.839
31-62-3,686.4200000000001,28.336140146750203,282.52614774585595,245.51441042981335,341.40141513296305,310.3649228481482,145.87151373862963,30.09444444444444,15.310555555555554
31-62-4,2071.28,31.523351176112396,231.0463611609267,203.3207978216155,257.92078822378767,234.47344383980692,110.20251860470924,21.775,13.5059375
31-62-6,873.61,43.13722963374056,392.48943251619875,345.5582370320947,484.19073184880193,440.1733925898199,206.88149451721534,47.20625,16.610625
31-66-1,516.22,20.513596336212416,182.84350995653088,156.5956448344092,224.33519566451545,203.9410869677413,95.85231087483841,29.144000000000002,17.9616
31-66-3,373.19,28.888876372160475,260.19246495155465,230.48745082281613,330.6954943399755,300.6322675817959,141.29716576344404,38.13636363636363,16.376818181818184
31-66-4,634.9,25.087502946387126,205.83435343272933,182.8187130975358,258.66891866924436,235.15356242658578,110.5221743404953,33.9,16.627916666666668
31-66-6,241.66,30.157706064640713,292.2351946115165,263.26524246207856,377.0857969490968,342.80526995372435,161.11847687825042,43.095454545454544,20.10590909090909
32-63-3,537.1800000000001,23.44083114871209,230.1231215599648,206.09518287237515,295.4264443517795,268.56949486525406,126.22766258666942,38.050000000000004,16.2775
32-63-4,63.68,14.666776002377704,122.17646064370882,106.58685344581659,151.14824768384628,137.40749789440568,64.58152401037067,53.824999999999996,18.384999999999998
32-63-6,2285.86,23.87176971189827,182.29081887345598,161.01861672669028,217.92700463043687,198.1154587549426,93.11426561482301,22.5,11.959999999999999
32-66-1,159.41,23.61933686740407,233.0825991657146,212.93861676779238,306.83949278595065,278.9449934417733,131.10414691763344,46.99285714285714,21.50142857142857
32-66-3,87.56,24.444837146865325,240.61103510748939,226.08318603713815,326.1340400544541,296.4854909585946,139.34818075053946,57.59090909090909,23.798181818181817
32-66-4,235.68,26.26047376415312,236.64666076009019,211.87167863657652,303.921515189964,276.2922865363309,129.8573746720755,42.9125,19.2625
32-66-6,418.05,29.36658258425155,269.90518084488787,248.74166693461814,359.7061962302646,327.0056329366042,153.69264748020393,38.013333333333335,17.625999999999998
33-61-1,204.94,13.824897767891231,141.06040549301176,120.88012893995449,174.56372675766949,158.69429705242678,74.58631961464059,39.03,20.959
33-61-3,263.98,19.814100240852564,182.6177782661054,149.5028956467031,212.64795554536727,193.31632322306115,90.85867191483874,35.63333333333333,17.32166666666667
33-61-4,873.63,23.450737988357588,192.35967638945596,157.07511930197336,224.9822829737347,204.5293481579406,96.12879363423208,29.72631578947368,15.005789473684212
33-61-6,101.71,22.975183256725412,238.74530739581104,209.38324788188032,297.0594207101815,270.0540188274377,126.9253888488957,53.51666666666666,22.6375
34-56-1,15.92,11.102104626306003,114.76472410973668,100.20555211150271,142.7677614575358,129.78887405230526,61.000770804583475,81.9,18.7
34-56-3,260.87,19.889747985535234,172.38187573264543,138.5202971770856,200.41248633400915,182.19316939455376,85.63078961544026,40.47272727272727,15.502727272727272
34-56-4,237.66000000000003,8.271900164859165,62.49343536073708,43.493961079539496,64.97788494766287,59.070804497875336,27.76327811400141,26.1,15.760000000000002
34-56-6,925.35,20.580247101459936,171.55786767554034,150.97092355447552,204.37962434682456,185.79965849711323,87.32583949364322,23.773333333333333,11.034666666666668
34-64-1,368.98,17.89619344939493,165.2570222041207,134.21671378969648,189.4769861972113,172.25180563382844,80.95834864789936,31.629411764705885,18.829411764705885
34-64-2,277.46000000000004,16.865557183480842,149.69945253325574,126.52753133046133,181.72085422426804,165.20077656751639,77.6443649867327,33.24375,18.534375
34-64-3,298.90000000000003,14.965817460502695,128.9148924659246,111.48587044439155,155.72839332573056,141.57126665975505,66.53849533008487,32.22,17.574
34-64-4,353.73,17.8476291864833,163.44480874112043,138.59832883657506,197.6217383795313,179.6561257995739,84.43837912579973,30.43333333333333,18.83833333333333
34-64-5,413.87,19.249944836655306,172.31773858074976,150.4097144628037,206.54651374565705,187.76955795059732,88.25169223678073,28.729166666666668,17.914166666666667
34-64-6,597.58,25.40803953487715,191.10295876589282,165.93950021143152,236.8364736374705,215.30588512497317,101.19376600873738,27.648275862068964,15.190689655172415
35-56-4,599.97,13.59247682933049,106.22745601712255,85.6714711430158,127.43098119002002,115.84634653638182,54.44778287209945,23.8,13.8
35-56-6,185.94,18.745237908051653,167.2027538429914,139.71291316612738,214.1895394261733,194.71776311470296,91.51734866391038,37.10666666666667,18.965333333333334
36-58-1,1252.05,23.737744052150564,183.2741626332757,163.38387491564453,222.27611041168612,202.06919128335102,94.97251990317497,23.83529411764706,12.135882352941177
36-58-3,1089.39,24.822934255135817,201.1760009532704,176.7636360885122,237.34279853734668,215.76618048849696,101.41010482959356,22.154545454545453,11.856818181818182
36-58-4,221.07,4.667183488426794,25.119839973166002,24.115046374239363,35.26433623352334,32.05848748502121,15.067489117959969,19.833333333333332,10.391666666666666
36-58-6,95.73,21.64494940010082,231.24257970133522,203.05890925421335,290.0386223485045,263.6714748622768,123.92559318527009,62.21666666666667,21.393333333333334
36-65-1,1213.42,26.265235821713357,168.37661072215425,125.58979618541828,183.32289726520563,166.65717933200511,78.32887428604239,22.666666666666668,13.529666666666666
36-65-2,774.18,32.061441634292834,257.9074688349863,200.9236909314368,290.1406097592782,263.7641906902529,123.96916962441887,33.51290322580645,16.84903225806452
36-65-3,423.6,28.02007581960609,233.5991885037979,181.49239577414627,259.6784988975698,236.07136263415435,110.95354043805254,34.29615384615384,16.79269230769231
36-65-4,604.2,22.187882152117872,166.27489894148334,144.7315683314215,207.1891448004398,188.35376800039978,88.5262709601879,26.9375,15.279166666666667
36-65-5,1114.4,35.05955299188031,264.3305675135015,228.60920954544116,317.1167610147718,288.28796455888346,135.4953433426752,28.448648648648646,15.564864864864864
36-65-6,396.64,28.65719051915678,218.24680540206995,192.71033922369298,270.4210095823919,245.83728143853804,115.54352227611288,33.74333333333333,15.763
37-52-1,7.96,2.0454789130365243,16.623161033687133,6.117323260396865,8.835046074215846,8.03186006746895,3.7749742317104062,57.2,19.4
37-52-6,1023.02,8.157620915049762,43.55037117371167,29.352950171081666,43.0880332749032,39.170939340821086,18.410341490185907,12.76,9.620000000000001
37-59-1,512.01,20.211029940444266,165.32154215450527,144.25666268579536,209.2499600710079,190.22723642818897,89.40680112124882,29.669999999999998,16.3735
37-59-3,613.24,27.866112214869972,236.265469547263,205.08587439346206,296.92608269103016,269.93280244639107,126.86841714980379,35.57,17.037
37-59-4,155.87,14.242682443366927,138.83203515129276,113.0919997170309,163.6279473917708,148.75267944706437,69.91375934012024,37.266666666666666,19.224999999999998
37-59-6,663.65,26.919846906835886,210.81509345243543,175.04193866568787,251.93281793647256,229.0298344877023,107.64402220922007,32.358333333333334,15.6925
37-63-1,1838.74,39.156644133583,348.4879743016782,294.6205565602524,422.69040680794103,384.2640061890373,180.60408290884752,28.85151515151515,16.917878787878788
37-63-2,770.19,39.18846867136739,381.91711364372657,334.78406516809486,477.22915107108236,433.84468279189304,203.90700091218972,40.714814814814815,19.88888888888889
37-63-3,1042.52,21.380190783865633,145.3706751832196,101.86806045329618,148.2693197193272,134.79029065393382,63.35143660734889,24.055,11.8895
37-63-4,769.09,30.693830875421693,275.1309417221674,229.18618070319332,328.4452147465588,298.586558860508,140.33568266443876,33.48275862068966,18.654827586206896
37-63-5,647.3,21.61173469971324,189.34191541130474,161.83943028594854,227.43089273001033,206.7553570272821,97.17501780282258,27.44814814814815,19.013703703703705
37-63-6,575.05,44.78112846539,444.0979552892685,395.0921030277745,548.8607484309939,498.964316755449,234.513228875061,36.02564102564103,20.914358974358972
38-61-1,285.42,17.3829025194184,145.29610523844804,118.64472005735537,169.18133011249023,153.80120919317292,72.28656832079128,33.523529411764706,17.68235294117647
38-61-2,790.95,14.49620415602088,103.01246207133475,79.89409934463254,116.55190601528705,105.95627819571548,49.79945075198628,22.74375,13.51
38-61-3,735.02,11.589076070574936,67.07521880248777,51.58654915203918,75.2152213578124,68.37747396164762,32.13741276197438,21.146666666666665,10.364666666666666
38-61-5,327.2,17.533709200528783,151.41265499071721,122.63590790326172,174.0083277342294,158.18938884929943,74.34901275917073,32.5,18.041764705882354
39-58-1,787.22,16.422957860886587,97.20877761117991,80.36420838288636,115.55203253679174,105.0473023061743,49.37223208390192,22.504347826086956,11.577826086956522
39-58-3,859.65,3.344817302926161,10.938836003308703,7.372775466230065,10.826600802724505,9.842364366113186,4.625911252073196,9.383333333333333,4.933333333333334
39-58-4,639.29,7.795472573124119,33.820847476691874,28.493371854101994,41.70375100253393,37.912500911394474,17.8188754283554,16.744444444444444,7.8500000000000005
39-58-6,1785.02,16.785160395285505,96.64228983209854,81.71183609301706,117.958653090519,107.23513917319907,50.40051541140356,14.441666666666668,10.47625
4-76-1,258.89,21.841190249698347,193.44779084290684,165.15201566315355,233.32286412063672,212.11169465512427,99.6924964879084,40.58125,18.09875
4-76-3,109.67,20.537223382768104,159.48101086983877,137.7941993198575,193.51857129820127,175.92597390745567,82.68520773650417,47.638461538461534,17.525384615384617
4-76-4,160.08,29.02062919172507,271.7728149728617,226.34381102123749,319.58501288456955,290.5318298950632,136.54996005067972,48.470588235294116,19.623529411764707
40-60-1,111.65,19.101631244935,195.76944025619133,151.00662760768904,217.3446547588849,197.58604978080444,92.86544339697808,54.425,25.05125
40-60-2,549.14,36.773336088723944,367.61027852176267,278.5804312926412,413.9267299204987,376.29702720045333,176.85960278421305,41.987500000000004,21.415833333333335
40-60-3,376.92,20.336732759416392,179.09304058262572,129.87985162093653,187.15470235706127,170.14063850641932,79.96610009801708,37.67333333333333,17.586000000000002
40-60-6,456.06,18.137256328151054,141.57826889094235,121.35584377337875,172.6224465612542,156.92949687386744,73.7568635307177,34.3875,15.484375
